datetime,demand_kw,temperature_c,humidity_pct,wind_speed_kmh,dew_point_c,solar_irradiance,is_weekend,is_holiday,hour,day_of_week,month,season
2011-09-02 21:00:00,3900000.0,24.033107369099564,86.66042685109099,10.372410702056419,21.365192739317763,0.0,0,0,21,4,9,monsoon
2011-09-02 22:00:00,3900000.0,22.9262048252426,84.14981495619296,12.070500665379349,19.75616781648119,0.0,0,0,22,4,9,monsoon
2011-09-02 23:00:00,3900000.0,24.460428759642927,78.73947261875054,13.967048629698855,20.208323283393035,0.0,0,0,23,4,9,monsoon
2011-09-03 00:00:00,3900000.0,23.700099710912987,85.0055344202661,13.640922629916817,20.70120659496621,0.0,1,0,0,5,9,monsoon
2011-09-03 01:00:00,3900000.0,22.890397890214206,85.97885142508278,13.12012894116432,20.086168175230764,0.0,1,0,1,5,9,monsoon
2011-09-03 02:00:00,3900000.0,20.675520515263216,82.9388441883033,14.177761443535132,17.263289352923877,0.0,1,0,2,5,9,monsoon
2011-09-03 03:00:00,3900000.0,22.361709883308798,80.61821651085087,13.678441122536315,18.48535318547897,0.0,1,0,3,5,9,monsoon
2011-09-03 04:00:00,3900000.0,22.634933495406372,87.79512620192531,15.25705577095852,20.193958735791433,0.0,1,0,4,5,9,monsoon
2011-09-03 05:00:00,3900000.0,23.55525576051654,89.62085035938314,15.739313695543888,21.47942583239317,0.0,1,0,5,5,9,monsoon
2011-09-03 06:00:00,3900000.0,25.63831594016592,75.67853674927684,15.55525994928542,20.77402329002129,0.0,1,0,6,5,9,monsoon
2011-09-03 07:00:00,3900000.0,25.670549938589108,78.07962167802994,13.371293294799893,21.286474274195093,129.46341431447888,1,0,7,5,9,monsoon
2011-09-03 08:00:00,3900000.0,27.661040074876215,79.3597293148849,12.581511003968496,23.532985937853198,243.05786763401883,1,0,8,5,9,monsoon
2011-09-03 09:00:00,3900000.0,27.838220947766956,79.87859613575279,14.373055521568345,23.813940174917512,347.80294953239166,1,0,9,5,9,monsoon
2011-09-03 10:00:00,3900000.0,29.348389995426967,73.47461720790926,11.583278306810621,24.04331343700882,482.7859560167832,1,0,10,5,9,monsoon
2011-09-03 11:00:00,3900000.0,30.90347887315629,84.10447216587956,11.454365419102102,27.7243733063322,443.79693572022103,1,0,11,5,9,monsoon
2011-09-03 12:00:00,3900000.0,28.100041521686226,79.32043895820826,11.223264654886767,23.964129313327877,535.3356870785109,1,0,12,5,9,monsoon
2011-09-03 13:00:00,3900000.0,30.503297333405207,77.70394944228808,10.259687261558415,26.044087221862824,468.3857952682515,1,0,13,5,9,monsoon
2011-09-03 14:00:00,3900000.0,30.40725350535624,83.92789225273816,11.060802065589186,27.192831955903873,401.36728236689413,1,0,14,5,9,monsoon
2011-09-03 15:00:00,3900000.0,29.960646059198936,73.29011042049801,8.35269705398672,24.61866814329854,333.5421547459876,1,0,15,5,9,monsoon
2011-09-03 16:00:00,3900000.0,30.109464588355497,74.95932248826867,10.279137014913788,25.10132908600923,263.10233005793697,1,0,16,5,9,monsoon
2011-09-03 17:00:00,3900000.0,32.37168911832924,67.09886864839554,8.779418515616033,25.79146284800835,146.5957493528243,1,0,17,5,9,monsoon
2011-09-03 18:00:00,3900000.0,27.38497412097548,76.99177092985418,9.382990285466382,22.783328306946316,6.03651466262211e-14,1,0,18,5,9,monsoon
2011-09-03 19:00:00,3900000.0,29.369409732441362,68.62289362112595,10.520279290413832,23.09398845666655,0.0,1,0,19,5,9,monsoon
2011-09-03 20:00:00,3900000.0,23.646008405907125,84.95783920564945,9.353735422951468,20.637576247037014,0.0,1,0,20,5,9,monsoon
2011-09-03 21:00:00,3900000.0,24.72113295469633,82.35096409112327,11.11836697627748,21.191325772920983,0.0,1,0,21,5,9,monsoon
2011-09-03 22:00:00,3900000.0,24.433567228332507,79.12444295930806,11.535880693791754,20.25845582019412,0.0,1,0,22,5,9,monsoon
2011-09-03 23:00:00,3900000.0,24.180063109387998,80.23582466246155,12.428711586745665,20.22722804188031,0.0,1,0,23,5,9,monsoon
2011-09-04 00:00:00,3900000.0,23.473738370180055,85.18096754278291,12.676047745120165,20.509931878736637,0.0,1,0,0,6,9,monsoon
2011-09-04 01:00:00,3900000.0,23.143811498600314,75.99158921681023,13.782156297731232,18.34212934196236,0.0,1,0,1,6,9,monsoon
2011-09-04 02:00:00,3900000.0,21.04213995949672,84.58291337371557,13.403233912216278,17.958722634239834,0.0,1,0,2,6,9,monsoon
2011-09-04 03:00:00,3900000.0,21.00912315123068,87.0893381961861,14.222774113380149,18.4269907904679,0.0,1,0,3,6,9,monsoon
2011-09-04 04:00:00,3900000.0,23.72321218266936,72.23773864856136,14.613724778814724,18.170759912381634,0.0,1,0,4,6,9,monsoon
2011-09-04 05:00:00,3900000.0,22.68635335844354,85.50697200591091,16.16095088068803,19.787747759625724,0.0,1,0,5,6,9,monsoon
2011-09-04 06:00:00,3900000.0,21.816305832644595,74.49501243431203,16.488094408598947,16.715308319507002,0.0,1,0,6,6,9,monsoon
2011-09-04 07:00:00,3900000.0,23.191934806531297,81.03928625486417,12.410198807591298,19.39979205750413,132.92038558308545,1,0,7,6,9,monsoon
2011-09-04 08:00:00,3900000.0,24.771903696116322,74.38833115301918,15.241418113238012,19.649569926720158,306.7656200874809,1,0,8,6,9,monsoon
2011-09-04 09:00:00,3900000.0,28.396595359192307,84.099297073177,11.610175192172065,25.216454773827707,401.414189951008,1,0,9,6,9,monsoon
2011-09-04 10:00:00,3900000.0,28.92709633363902,70.68000802896314,11.915604302665084,23.06309793943165,391.5899936263271,1,0,10,6,9,monsoon
2011-09-04 11:00:00,3900000.0,30.83219955581104,66.50007093994314,9.959924647768032,24.132213743799667,482.5938354365914,1,0,11,6,9,monsoon
2011-09-04 12:00:00,3900000.0,29.678962481333816,76.45569447478115,9.20365690263523,24.970101376290046,605.230395057895,1,0,12,6,9,monsoon
2011-09-04 13:00:00,3900000.0,31.1443414407081,72.40157780325859,15.401546926542812,25.624657001359818,531.1533843779301,1,0,13,6,9,monsoon
2011-09-04 14:00:00,3900000.0,32.098476252063534,66.08834522982315,9.873243066506927,25.316145298028164,464.15408972156575,1,0,14,6,9,monsoon
2011-09-04 15:00:00,3900000.0,30.34893484835328,77.81503463225629,9.345098805186135,25.91194177480454,380.06404382661276,1,0,15,6,9,monsoon
2011-09-04 16:00:00,3900000.0,31.181809883953523,64.47887579219343,9.994258442870441,24.077585042392208,261.214501532883,1,0,16,6,9,monsoon
2011-09-04 17:00:00,3900000.0,28.533100354082528,71.6390048184101,9.373040608512182,22.860901317764547,129.40112309838267,1,0,17,6,9,monsoon
2011-09-04 18:00:00,3900000.0,28.067781043158437,74.36290570905348,11.314984617676838,22.940362184969132,5.929742793219728e-14,1,0,18,6,9,monsoon
2011-09-04 19:00:00,3900000.0,26.90246767450375,82.29889105372233,10.605659672297259,23.362245885248218,0.0,1,0,19,6,9,monsoon
2011-09-04 20:00:00,3900000.0,24.302045184817693,87.10550116872983,11.83325851789916,21.72314541856366,0.0,1,0,20,6,9,monsoon
2011-09-04 21:00:00,3900000.0,25.946376287672702,84.66217257773243,10.484771121671,22.87881080321919,0.0,1,0,21,6,9,monsoon
2011-09-04 22:00:00,3900000.0,23.186988603974434,80.86534130411184,10.641148209778136,19.360056864796803,0.0,1,0,22,6,9,monsoon
2011-09-04 23:00:00,3900000.0,23.03281071257936,69.6339291347028,14.274435205293777,16.959596539519918,0.0,1,0,23,6,9,monsoon
2011-09-05 00:00:00,3900000.0,22.909080380513338,83.83609276363079,13.665226357768546,19.676298933239494,0.0,0,0,0,0,9,monsoon
2011-09-05 01:00:00,3900000.0,22.38138207385244,89.70962482965587,12.499723636936034,20.32330703978361,0.0,0,0,1,0,9,monsoon
2011-09-05 02:00:00,3900000.0,22.59328514341389,88.33499540999534,12.891092931678616,20.26028422541296,0.0,0,0,2,0,9,monsoon
2011-09-05 03:00:00,3900000.0,21.454853750935513,85.50537667287664,14.43482923203226,18.55592908551084,0.0,0,0,3,0,9,monsoon
2011-09-05 04:00:00,3900000.0,21.37220392989823,77.31750264139933,15.275429902852,16.835704458178096,0.0,0,0,4,0,9,monsoon
2011-09-05 05:00:00,3900000.0,22.7032076280425,79.44057811661968,13.30194194185879,18.591323251366433,0.0,0,0,5,0,9,monsoon
2011-09-05 06:00:00,3900000.0,20.943661920431502,93.31977626534001,15.209579190306519,19.607617173499506,0.0,0,0,6,0,9,monsoon
2011-09-05 07:00:00,3900000.0,22.48558974305906,75.17932155792617,15.5230672775917,17.521454054644295,155.24192286148178,0,0,7,0,9,monsoon
2011-09-05 08:00:00,3900000.0,23.91354111715767,75.23860685380616,13.279229797229167,18.9612624879189,251.27196686727194,0,0,8,0,9,monsoon
2011-09-05 09:00:00,3900000.0,25.683260363219482,84.09782342892889,12.580850220289406,22.50282504900526,380.0389967473182,0,0,9,0,9,monsoon
2011-09-05 10:00:00,3900000.0,29.191746643589997,74.07163179674136,10.7507575262259,24.00607300293827,449.7958133582563,0,0,10,0,9,monsoon
2011-09-05 11:00:00,3900000.0,27.94621793562482,71.43962824691454,10.492022961879565,22.23414358500773,587.8901713810467,0,0,11,0,9,monsoon
2011-09-05 12:00:00,3900000.0,29.58957351408005,83.50923973094302,10.59246012358973,26.291421460268655,545.1140319284652,0,0,12,0,9,monsoon
2011-09-05 13:00:00,3900000.0,32.910669947955085,75.18567693756611,10.81232648223004,27.94780533546831,527.4810041845714,0,0,13,0,9,monsoon
2011-09-05 14:00:00,3900000.0,30.256481707355732,73.36016064149395,10.132721282056725,24.92851383565452,453.9170412647924,0,0,14,0,9,monsoon
2011-09-05 15:00:00,3900000.0,31.95575830811282,68.01094334320088,8.131784826517116,25.557946976752994,363.8047264023083,0,0,15,0,9,monsoon
2011-09-05 16:00:00,3900000.0,28.64529979993022,86.95626299936248,8.543845121672193,26.036552399802716,226.10893623147385,0,0,16,0,9,monsoon
2011-09-05 17:00:00,3900000.0,29.13628848136195,76.1550812730412,9.992450334172432,24.367304735970194,119.51221292932283,0,0,17,0,9,monsoon
2011-09-05 18:00:00,3900000.0,26.897092964812167,85.27925664401653,10.474365608507739,23.952944293615474,6.552549087245208e-14,0,0,18,0,9,monsoon
2011-09-05 19:00:00,3900000.0,26.802223741111046,82.84616635604726,9.760718402316146,23.371457012320498,0.0,0,0,19,0,9,monsoon
2011-09-05 20:00:00,3900000.0,27.590654291837726,75.06390332902988,11.7523672758286,22.603434957643703,0.0,0,0,20,0,9,monsoon
2011-09-05 21:00:00,3900000.0,22.009236226751312,80.12698182097492,12.301739231576475,18.034632590946295,0.0,0,0,21,0,9,monsoon
2011-09-05 22:00:00,3900000.0,24.55065065218811,87.6359889027003,16.79071152352552,22.07784843272817,0.0,0,0,22,0,9,monsoon
2011-09-05 23:00:00,3900000.0,23.242879110548255,88.89399546360647,12.590003208834407,21.02167820326955,0.0,0,0,23,0,9,monsoon
2011-09-06 00:00:00,3900000.0,20.908037469471175,74.29818639687227,12.618600614592335,15.767674748845629,0.0,0,0,0,1,9,monsoon
2011-09-06 01:00:00,3900000.0,18.990262055923594,88.15766545457973,12.685246408801182,16.62179514683954,0.0,0,0,1,1,9,monsoon
2011-09-06 02:00:00,3900000.0,21.411031955056163,82.62399721683137,12.760259567445413,17.935831398422437,0.0,0,0,2,1,9,monsoon
2011-09-06 03:00:00,3900000.0,20.5484228029755,78.83980366262952,15.158912103630207,16.316383535501405,0.0,0,0,3,1,9,monsoon
2011-09-06 04:00:00,3900000.0,22.31364195345872,83.72645271547313,15.031949838087954,19.058932496553346,0.0,0,0,4,1,9,monsoon
2011-09-06 05:00:00,3900000.0,22.702158567755664,75.32007333408794,13.064412166267104,17.76617323457325,0.0,0,0,5,1,9,monsoon
2011-09-06 06:00:00,3900000.0,26.36143590718814,76.44243091030016,14.931945130499273,21.64992208924817,0.0,0,0,6,1,9,monsoon
2011-09-06 07:00:00,3900000.0,24.365057713256597,76.57907939421924,13.854741353922526,19.680873592100443,149.94407844476328,0,0,7,1,9,monsoon
2011-09-06 08:00:00,3900000.0,24.248466054485416,78.17742423018314,12.77271143483379,19.883950900522045,299.17668808055726,0,0,8,1,9,monsoon
2011-09-06 09:00:00,3900000.0,27.50962988335017,77.3839406366749,11.046928048528732,22.98641801068515,322.39100929186355,0,0,9,1,9,monsoon
2011-09-06 10:00:00,3900000.0,28.712406154694587,71.58100115124743,12.614212453901935,23.028606384944077,472.49550673087924,0,0,10,1,9,monsoon
2011-09-06 11:00:00,3900000.0,31.622432541428097,81.9057058570812,14.882870024559764,28.003573712844336,502.0205452332804,0,0,11,1,9,monsoon
2011-09-06 12:00:00,3900000.0,31.47842030778423,76.63583788996483,9.88316785334899,26.805587885777197,539.6514889459252,0,0,12,1,9,monsoon
2011-09-06 13:00:00,3900000.0,31.13494397605537,83.45136556346044,10.463290403472806,27.82521708874746,529.5141654901754,0,0,13,1,9,monsoon
2011-09-06 14:00:00,3900000.0,33.17602670701584,71.84117611829564,10.678320856333048,27.54426193067497,356.4717451695999,0,0,14,1,9,monsoon
2011-09-06 15:00:00,3900000.0,28.507365983152358,74.09942080367733,7.9984745457576425,23.327250143887824,398.6790679565357,0,0,15,1,9,monsoon
2011-09-06 16:00:00,3900000.0,28.971153584054875,85.21803984681576,8.558144552582062,26.014761553418026,290.87741601037567,0,0,16,1,9,monsoon
2011-09-06 17:00:00,3900000.0,27.736634563129964,74.64673019381311,8.288461459412565,22.665980601892585,152.047953033312,0,0,17,1,9,monsoon
2011-09-06 18:00:00,3900000.0,27.67573512657778,76.70037827613437,13.40388845015276,23.015810781804653,5.844041524232014e-14,0,0,18,1,9,monsoon
2011-09-06 19:00:00,3900000.0,24.86449485307871,83.72219168471574,8.610633784482495,21.608933190021858,0.0,0,0,19,1,9,monsoon
2011-09-06 20:00:00,3900000.0,27.06816840152707,71.95001939713924,10.367684959925533,21.45817228095492,0.0,0,0,20,1,9,monsoon
2011-09-06 21:00:00,3900000.0,24.394183694892824,84.10170809856471,11.710592529201381,21.214525314605766,0.0,0,0,21,1,9,monsoon
2011-09-06 22:00:00,3900000.0,21.13804109128807,86.39249834866375,11.076596499632899,18.41654076102082,0.0,0,0,22,1,9,monsoon
2011-09-06 23:00:00,3900000.0,20.938525482312993,90.00195365610746,10.964589317102233,18.938916213534487,0.0,0,0,23,1,9,monsoon
2011-09-07 00:00:00,3900000.0,22.276522132693017,86.901352595627,12.814916863816501,19.656792651818417,0.0,0,0,0,2,9,monsoon
2011-09-07 01:00:00,3900000.0,22.698831771676375,88.57094316987911,12.760600044538426,20.413020405652198,0.0,0,0,1,2,9,monsoon
2011-09-07 02:00:00,3900000.0,24.508310505690584,79.89041104233642,14.590233571062484,20.48639271415787,0.0,0,0,2,2,9,monsoon
2011-09-07 03:00:00,3900000.0,26.227582798468386,74.58182388784316,15.482002896115723,21.143947576037018,0.0,0,0,3,2,9,monsoon
2011-09-07 04:00:00,3900000.0,22.44804462859688,92.84668690467963,13.150372736633447,21.017382009532806,0.0,0,0,4,2,9,monsoon
2011-09-07 05:00:00,3900000.0,20.808251314183604,76.13909573962492,13.465087797960573,16.03607046210859,0.0,0,0,5,2,9,monsoon
2011-09-07 06:00:00,3900000.0,19.839389312571324,77.51198422431676,13.268680025651541,15.341786157434676,0.0,0,0,6,2,9,monsoon
2011-09-07 07:00:00,3900000.0,25.052527963817223,82.77836503510865,14.829706205491272,21.608200970838954,122.18522447075074,0,0,7,2,9,monsoon
2011-09-07 08:00:00,3900000.0,24.43186812778699,88.63624892587845,13.195099018601866,22.15911791296268,245.00233868391481,0,0,8,2,9,monsoon
2011-09-07 09:00:00,3900000.0,26.324210159490928,79.755965086029,11.394210953691212,22.275403176696727,394.4755602351286,0,0,9,2,9,monsoon
2011-09-07 10:00:00,3900000.0,27.12330343141287,83.08554541023943,13.822371146095517,23.740412513460758,395.0423814407587,0,0,10,2,9,monsoon
2011-09-07 11:00:00,3900000.0,28.897925354483466,66.51285354360508,10.453051405963773,22.200496063204483,560.3694287202809,0,0,11,2,9,monsoon
2011-09-07 12:00:00,3900000.0,31.696353779940406,71.47555678714795,10.096879566093733,25.991465137369996,538.3496948990985,0,0,12,2,9,monsoon
2011-09-07 13:00:00,3900000.0,30.620701938030255,65.57162922005648,9.216257800161946,23.73502778204155,500.4699477062211,0,0,13,2,9,monsoon
2011-09-07 14:00:00,3900000.0,30.244188766848776,79.18228490097941,10.024878100155215,26.080645747044656,380.14667278778495,0,0,14,2,9,monsoon
2011-09-07 15:00:00,3900000.0,28.59310799356929,69.03004617284256,9.138698705798848,22.399117228137804,403.89041879386923,0,0,15,2,9,monsoon
2011-09-07 16:00:00,3900000.0,27.037226381604004,71.77740202639316,12.191470957340275,21.392706786882634,242.90805108723964,0,0,16,2,9,monsoon
2011-09-07 17:00:00,3900000.0,28.31054641596666,79.59063425043702,9.695940665119366,24.228673266054063,137.76248969223036,0,0,17,2,9,monsoon
2011-09-07 18:00:00,3900000.0,28.0724376534234,82.54392787200759,8.877018834061976,24.581223227824918,6.325250975619533e-14,0,0,18,2,9,monsoon
2011-09-07 19:00:00,3900000.0,30.035798354882196,74.67294093945993,10.165325713106032,24.970386542774182,0.0,0,0,19,2,9,monsoon
2011-09-07 20:00:00,3900000.0,26.035334676318453,81.91906131185594,13.82929075263506,22.41914693868964,0.0,0,0,20,2,9,monsoon
2011-09-07 21:00:00,3900000.0,26.268075646571898,81.54767275245075,10.086905577336122,22.577610197062047,0.0,0,0,21,2,9,monsoon
2011-09-07 22:00:00,3900000.0,22.615065472297992,81.06930677771945,12.612437256502862,18.828926827841883,0.0,0,0,22,2,9,monsoon
2011-09-07 23:00:00,3900000.0,20.476061715328836,78.5980170417728,11.05109490577949,16.195665123683398,0.0,0,0,23,2,9,monsoon
2011-09-08 00:00:00,3900000.0,19.92753280851334,87.3896775067612,15.577940331887518,17.405468309865583,0.0,0,0,0,3,9,monsoon
2011-09-08 01:00:00,3900000.0,19.865815008825834,87.68624494593217,13.01881072822955,17.403063998012268,0.0,0,0,1,3,9,monsoon
2011-09-08 02:00:00,3900000.0,24.556949247235014,84.86886769293977,13.014026436604256,21.53072278582297,0.0,0,0,2,3,9,monsoon
2011-09-08 03:00:00,3900000.0,19.702341963855158,86.32822435292485,17.144630889425322,16.96798683444013,0.0,0,0,3,3,9,monsoon
2011-09-08 04:00:00,3900000.0,22.99366295066016,75.96320377700923,14.175007257840578,18.186303706062006,0.0,0,0,4,3,9,monsoon
2011-09-08 05:00:00,3900000.0,20.780172627770515,87.24954544185243,14.142499743331491,18.230081716141,0.0,0,0,5,3,9,monsoon
2011-09-08 06:00:00,3900000.0,24.872224823981448,80.10809225727499,13.41489606963433,20.893843275436446,0.0,0,0,6,3,9,monsoon
2011-09-08 07:00:00,3900000.0,25.076517832493355,77.51744672913927,13.076750253067878,20.58000717832121,113.69536348856042,0,0,7,3,9,monsoon
2011-09-08 08:00:00,3900000.0,25.37226627607648,78.1917811655626,11.600102784182301,21.010622509189,263.7945866521462,0,0,8,3,9,monsoon
2011-09-08 09:00:00,3900000.0,26.785703919646842,74.94158058036595,13.206821322508151,21.77402003572003,318.0271751279551,0,0,9,3,9,monsoon
2011-09-08 10:00:00,3900000.0,26.87541161986527,82.7563484363934,10.609733789243037,23.42668130714395,400.6150224404316,0,0,10,3,9,monsoon
2011-09-08 11:00:00,3900000.0,29.720275316191543,68.66117854752751,12.85330718868878,23.452511025697046,538.6146945171345,0,0,11,3,9,monsoon
2011-09-08 12:00:00,3900000.0,28.93539818330277,71.49071196099543,9.609446094875704,23.233540575501856,524.9725817937795,0,0,12,3,9,monsoon
2011-09-08 13:00:00,3900000.0,28.094872287249533,75.57075051811694,10.249254148878778,23.20902239087292,413.6068438920024,0,0,13,3,9,monsoon
2011-09-08 14:00:00,3900000.0,28.166056825751884,85.2193030980183,9.09847791182006,25.209917445355543,429.03385132298456,0,0,14,3,9,monsoon
2011-09-08 15:00:00,3900000.0,30.471801545781457,80.34678135426093,9.01796583836522,26.541157816633643,379.7189845864404,0,0,15,3,9,monsoon
2011-09-08 16:00:00,3900000.0,32.393325235779834,65.14180327156203,9.132881592245244,25.42168589009224,246.1698191280602,0,0,16,3,9,monsoon
2011-09-08 17:00:00,3900000.0,29.23393831674685,82.94619095869027,9.994882701752918,25.823176508484906,131.04920964319308,0,0,17,3,9,monsoon
2011-09-08 18:00:00,3900000.0,27.786865547708434,84.23892209198084,12.65569254399817,24.6346499661046,6.565303555203078e-14,0,0,18,3,9,monsoon
2011-09-08 19:00:00,3900000.0,27.340904651401406,72.02314418362552,9.615095385946423,21.74553348812651,0.0,0,0,19,3,9,monsoon
2011-09-08 20:00:00,3900000.0,27.858753662996836,64.81983035032061,9.155509049897033,20.822719733060957,0.0,0,0,20,3,9,monsoon
2011-09-08 21:00:00,3900000.0,24.795051442431944,79.82334559007504,13.445488038282779,20.75972056044695,0.0,0,0,21,3,9,monsoon
2011-09-08 22:00:00,3900000.0,22.589974409677883,87.781145077789,12.862170996670038,20.146203425235683,0.0,0,0,22,3,9,monsoon
2011-09-08 23:00:00,3900000.0,24.195839637620274,88.68005417514277,11.40709777683053,21.93185047264883,0.0,0,0,23,3,9,monsoon
2011-09-09 00:00:00,3900000.0,22.121078355588548,78.23689315816405,11.884566188422053,17.768456987221356,0.0,0,0,0,4,9,monsoon
2011-09-09 01:00:00,3900000.0,23.533445610825233,90.07979447357211,14.08422912644334,21.549404505539655,0.0,0,0,1,4,9,monsoon
2011-09-09 02:00:00,3900000.0,21.07401035126791,72.39372870477538,14.183111015482709,15.552756092222985,0.0,0,0,2,4,9,monsoon
2011-09-09 03:00:00,3900000.0,18.841063070507197,83.70279016739708,17.84869411322905,15.581621103986613,0.0,0,0,3,4,9,monsoon
2011-09-09 04:00:00,3900000.0,19.066321771486173,83.25425705958371,15.003553729301107,15.717173183402915,0.0,0,0,4,4,9,monsoon
2011-09-09 05:00:00,3900000.0,24.945687421207015,85.81056644553522,13.43988514060309,22.10780071031406,0.0,0,0,5,4,9,monsoon
2011-09-09 06:00:00,3900000.0,26.042743533322273,85.55304314970886,13.018067572019415,23.153352163264046,0.0,0,0,6,4,9,monsoon
2011-09-09 07:00:00,3900000.0,23.9408796334284,85.72432660708142,13.598025297738905,21.08574495484468,162.63668573488826,0,0,7,4,9,monsoon
